"id","name","province_id","city_id","latitude","longitude","created_at","updated_at","deleted_at"
"1264","Jatibarang","10","92","-6.47498","108.30674","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1265","Kersana","10","92","-6.92506","108.86109","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1266","Ketanggungan","10","92","-7.01088","108.8908","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1267","Larangan","10","92","-6.2357","106.72936","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1268","Losari","10","92","-5.14634","119.41068","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1269","Paguyangan","10","92","-7.29125","109.05721","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1270","Salem","10","92","-0.75492","132.311","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1271","Sirampog","10","92","-7.22855","109.08099","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1272","Songgom","10","92","-7.04111","108.9845","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1273","Tanjung","10","92","-2.13435","115.35487","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1274","Tonjong","10","92","-7.17","109.00966","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1275","Wanasari","10","92","-6.90937","109.2609","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1276","Aur Birugo Tigo Baleh","32","93","-0.3201","100.38629","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1277","Guguk Panjang (Guguak Panjang)","32","93","-0.13778","100.51836","2021-10-20 15:19:47","2021-11-26 15:08:20",0
"1278","Mandiangin Koto Selayan","32","93","-0.29007","100.36663","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1279","Banjar","1","94","-3.32002","114.99915","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1280","Buleleng","1","94","-8.12138","115.07818","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1281","Busungbiu","1","94","-8.32625","114.92795","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1282","Gerokgak","1","94","-8.19129","114.7905","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1283","Kubutambahan","1","94","-8.08944","115.2316","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1284","Sawan","1","94","-8.13291","115.1727","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1285","Seririt","1","94","-8.20532","114.92795","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1286","Sukasada","1","94","-8.19281","115.11777","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1287","Tejakula","1","94","-8.13193","115.3396","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1288","Bonto Bahari","28","95","-5.55037","120.41272","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1289","Bontotiro","28","95","-5.46942","120.37814","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1290","Bulukumba (Bulukumpa)","28","95","-7.7677398","110.8254896","2021-10-20 15:19:47","2021-11-26 15:08:44",0
"1291","Gantorang/Gantarang (Gangking)","28","95","-5.529","120.13583","2021-10-20 15:19:47","2021-11-26 15:09:19",0
"1292","Hero Lange-Lange (Herlang)","28","95","-5.40566","120.36661","2021-10-20 15:19:47","2021-11-26 15:09:19",0
"1293","Kajang","28","95","-5.32896","120.31086","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1294","Kindang","28","95","-5.39505","120.05497","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1295","Rilau Ale","28","95","-5.41578","120.18202","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1296","Ujung Bulu","28","95","-5.54854","120.19934","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1297","Ujung Loe","28","95","-5.4844","120.27435","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1298","Peso","16","96","2.55758","116.5138","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1299","Peso Hilir/Ilir","16","96","2.55758","116.5138","2021-10-20 15:19:47","2021-11-26 15:09:13",0
"1300","Pulau Bunyu","16","96","3.51915","117.81942","2021-10-20 15:19:47","2021-11-26 15:09:13",0
"1301","Sekatak","16","96","3.26177","117.07941","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1302","Tanjung Palas","16","96","2.84269","117.29112","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1303","Tanjung Palas Barat","16","96","2.65053","117.12648","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1304","Tanjung Palas Tengah","16","96","2.86988","117.62001","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1305","Tanjung Palas Timur","16","96","2.67365","117.64348","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1306","Tanjung Palas Utara","16","96","3.00569","117.22058","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1307","Tanjung Selor","16","96","2.76777","117.43215","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1308","Bathin II Babeko","8","97","-1.50528","102.2319","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1309","Bathin II Pelayang","8","97","-1.4318","101.82076","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1310","Bathin III","8","97","-1.69766","101.82076","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1311","Bathin III Ulu","8","97","-1.69766","101.82076","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1312","Bungo Dani","8","97","-1.49665","102.08325","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1313","Jujuhan","8","97","-1.31859","101.77517","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1314","Jujuhan Ilir","8","97","-1.20485","101.91199","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1315","Limbur Lubuk Mengkuang","8","97","-1.67958","101.66129","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1316","Muko-Muko Batin VII","8","97","-0.21958","101.98046","2021-10-20 15:19:47","2021-11-26 15:12:49",0
"1317","Pasar Muara Bungo","8","97","-1.49163","102.13469","2021-10-20 15:19:47","2021-11-25 11:58:42",0
"1318","Pelepat","8","97","-1.82983","102.02613","2021-10-20 15:19:47","2021-11-25 11:58:42",0
